a	affy_hugene_1_0_st_v1	ensembl_gene_id	gene_biotype	external_gene_name
36964	8104141	ENSG00000153404	protein_coding	PLEKHG4B
36965	8104163	ENSG00000153404	protein_coding	PLEKHG4B
36989	8104163	ENSG00000185028	protein_coding	LRRC14B
37015	8104166	ENSG00000286001	protein_coding	AC021087.5
37023	8104166	ENSG00000073578	protein_coding	SDHA
37003	8104180	ENSG00000286169	protein_coding	AHRR
37450	8104201	ENSG00000180104	protein_coding	EXOC3
37607	8104220	ENSG00000112877	protein_coding	CEP72
36299	8104234	ENSG00000071539	protein_coding	TRIP13
35455	8104253	ENSG00000276920	protein_coding	NKD2
36163	8104253	ENSG00000145506	protein_coding	NKD2
36265	8104268	ENSG00000174358	protein_coding	SLC6A19
35900	8104281	ENSG00000164363	protein_coding	SLC6A18
34027	8104298	ENSG00000145494	protein_coding	NDUFS6
32251	8104305	ENSG00000201026	misc_RNA	AC138982.1
34070	8104307	ENSG00000186493	protein_coding	C5orf38
34109	8104314	ENSG00000170549	protein_coding	IRX1
31869	8104319	ENSG00000223007	misc_RNA	RN7SKP73
34423	8104321	ENSG00000145536	protein_coding	ADAMTS16
34432	8104350	ENSG00000164151	protein_coding	ICE1
36460	8104369	ENSG00000145545	protein_coding	SRD5A1
36560	8104378	ENSG00000112941	protein_coding	TENT4A
32621	8104392	ENSG00000212258	rRNA_pseudogene	RNA5SP176
36681	8104394	ENSG00000078295	protein_coding	ADCY2
36687	8104422	ENSG00000124275	protein_coding	MTRR
32112	8104441	ENSG00000199773	snRNA	RNU1-76P
36897	8104443	ENSG00000248765	processed_pseudogene	MTCYBP37
31954	8104447	ENSG00000222054	rRNA_pseudogene	RNA5SP177
37178	8104449	ENSG00000150753	protein_coding	CCT5
31703	8104461	ENSG00000252671	misc_RNA	AC012640.3
37661	8104463	ENSG00000145495	protein_coding	MARCHF6
37746	8104492	ENSG00000145491	protein_coding	ROPN1L
37756	8104499	ENSG00000164236	protein_coding	ANKRD33B
31686	8104504	ENSG00000207312	snRNA	RNU6-429P
36273	8104506	ENSG00000038382	protein_coding	TRIO
33181	8104570	ENSG00000145569	protein_coding	OTULINL
33265	8104580	ENSG00000154124	protein_coding	OTULIN
33361	8104592	ENSG00000183580	protein_coding	FBXL7
32491	8104599	ENSG00000253093	rRNA_pseudogene	RNA5SP179
36351	8104601	ENSG00000176788	protein_coding	BASP1
31919	8104607	ENSG00000252908	snRNA	RNU6-1003P
36365	8104609	ENSG00000185296	processed_pseudogene	AC026785.1
32298	8104611	ENSG00000201715	misc_RNA	RN7SKP133
36484	8104613	ENSG00000249662	protein_coding	LINC02218
36491	8104613	ENSG00000284373	protein_coding	TAF11L2
36492	8104615	ENSG00000284373	protein_coding	TAF11L2
36525	8104617	ENSG00000283740	protein_coding	TAF11L11
31764	8104619	ENSG00000241552	misc_RNA	RN7SL58P
32667	8104621	ENSG00000283352	lncRNA	AL021368.4
32674	8104621	ENSG00000239650	transcribed_unprocessed_pseudogene	GUSBP4
32686	8104621	ENSG00000253203	transcribed_unprocessed_pseudogene	GUSBP3
32700	8104621	ENSG00000198237	unprocessed_pseudogene	AC131392.1
33317	8104621	ENSG00000281650	lncRNA	AC243922.3
33325	8104621	ENSG00000281425	transcribed_unprocessed_pseudogene	AC243922.2
33333	8104621	ENSG00000278562	transcribed_unprocessed_pseudogene	AC243922.1
35645	8104621	ENSG00000274455	unprocessed_pseudogene	AC092278.1
35653	8104621	ENSG00000275374	unprocessed_pseudogene	AC113385.3
35870	8104621	ENSG00000273656	transcribed_unprocessed_pseudogene	AC139494.1
35878	8104621	ENSG00000277606	transcribed_unprocessed_pseudogene	AC118459.2
35934	8104621	ENSG00000278019	unprocessed_pseudogene	AC245690.1
36057	8104621	ENSG00000276794	transcribed_unprocessed_pseudogene	AC108108.1
36129	8104621	ENSG00000273799	unprocessed_pseudogene	AC146335.1
36274	8104621	ENSG00000281703	unprocessed_pseudogene	AC245690.2
36371	8104621	ENSG00000254701	unprocessed_pseudogene	AC138866.2
36379	8104621	ENSG00000253816	unprocessed_pseudogene	AC138866.1
36531	8104621	ENSG00000196302	unprocessed_pseudogene	AC146944.1
36535	8104621	ENSG00000253333	unprocessed_pseudogene	AC146944.2
36587	8104621	ENSG00000253366	unprocessed_pseudogene	GUSBP16
36838	8104621	ENSG00000183666	transcribed_unprocessed_pseudogene	GUSBP1
37034	8104621	ENSG00000215158	transcribed_unprocessed_pseudogene	AC138409.2
37181	8104621	ENSG00000215630	unprocessed_pseudogene	GUSBP9
37188	8104621	ENSG00000235558	unprocessed_pseudogene	AC146949.1
37339	8104621	ENSG00000241549	transcribed_unprocessed_pseudogene	GUSBP2
38256	8104621	ENSG00000283963	protein_coding	AC270107.1
38258	8104621	ENSG00000284036	protein_coding	AC270107.3
38260	8104621	ENSG00000283989	protein_coding	AC270107.2
38262	8104621	ENSG00000284287	protein_coding	AC270107.7
38264	8104621	ENSG00000284230	protein_coding	AC270107.6
38266	8104621	ENSG00000284151	protein_coding	AC270107.5
36868	8104625	ENSG00000213430	processed_pseudogene	HSPD1P1
36863	8104627	ENSG00000168967	transcribed_unprocessed_pseudogene	PMCHL1
32434	8104632	ENSG00000206912	misc_RNA	AC010460.1
36934	8104634	ENSG00000164256	protein_coding	PRDM9
37026	8104643	ENSG00000248874	lncRNA	C5orf17
31838	8104648	ENSG00000199911	misc_RNA	AC106821.1
32365	8104650	ENSG00000222560	snRNA	RNU4-43P
31663	8104652	ENSG00000207261	snRNA	RNU6-738P
32138	8104654	ENSG00000252867	snRNA	RNU6-909P
37254	8104654	ENSG00000286432	lncRNA	AC109472.1
37264	8104656	ENSG00000162685	processed_pseudogene	LSP1P3
37265	8104656	ENSG00000226400	processed_pseudogene	AC010385.1
31707	8104659	ENSG00000277995	snoRNA	AC025771.2
32327	8104659	ENSG00000252601	snoRNA	AC024589.2
32370	8104661	ENSG00000223136	misc_RNA	RN7SKP207
37419	8104663	ENSG00000113361	protein_coding	CDH6
37978	8104680	ENSG00000082213	protein_coding	C5orf22
38057	8104693	ENSG00000133401	protein_coding	PDZD2
31653	8104725	ENSG00000251887	snRNA	RNU6-760P
38056	8104727	ENSG00000249774	processed_pseudogene	AC025458.1
32102	8104729	ENSG00000200065	misc_RNA	AC025178.1
36368	8104738	ENSG00000113387	protein_coding	SUB1
36574	8104746	ENSG00000113389	protein_coding	NPR3
36575	8104758	ENSG00000113389	protein_coding	NPR3
36745	8104760	ENSG00000113407	protein_coding	TARS1
35565	8104781	ENSG00000277069	protein_coding	RXFP3
36819	8104781	ENSG00000182631	protein_coding	RXFP3
37648	8104788	ENSG00000039560	protein_coding	RAI14
37999	8104812	ENSG00000205838	protein_coding	TTC23L
37729	8104825	ENSG00000113460	protein_coding	BRIX1
37898	8104838	ENSG00000168724	protein_coding	DNAJC21
32450	8104854	ENSG00000201368	snoRNA	AC027347.1
33309	8104856	ENSG00000152582	protein_coding	SPEF2
33532	8104901	ENSG00000168685	protein_coding	IL7R
33853	8104912	ENSG00000145604	protein_coding	SKP2
32444	8104926	ENSG00000201223	snRNA	RNU6-1305P
31990	8104928	ENSG00000222178	rRNA_pseudogene	RNA5SP181
36345	8104930	ENSG00000079215	protein_coding	SLC1A3
36690	8104944	ENSG00000164190	protein_coding	NIPBL
36833	8104996	ENSG00000228212	processed_pseudogene	OFD1P17
37287	8104998	ENSG00000082068	protein_coding	WDR70
37573	8105013	ENSG00000164318	protein_coding	EGFLAM
37910	8105040	ENSG00000145623	protein_coding	OSMR
32254	8105063	ENSG00000199361	snRNA	RNU1-150P
34971	8105063	ENSG00000250585	lncRNA	LINC00604
35024	8105067	ENSG00000171522	protein_coding	PTGER4
35343	8105077	ENSG00000132357	protein_coding	CARD6
35354	8105084	ENSG00000112936	protein_coding	C7
36068	8105104	ENSG00000205765	protein_coding	C5orf51
36093	8105111	ENSG00000151876	protein_coding	FBXO4
36101	8105121	ENSG00000112964	protein_coding	GHR
32649	8105132	ENSG00000215068	lncRNA	AC025171.2
32655	8105136	ENSG00000172262	protein_coding	ZNF131
32654	8105144	ENSG00000172262	protein_coding	ZNF131
36449	8105146	ENSG00000177453	protein_coding	NIM1K
36582	8105151	ENSG00000188850	transcribed_processed_pseudogene	AC114947.1
36801	8105153	ENSG00000112992	protein_coding	NNT
31858	8105179	ENSG00000263556	misc_RNA	RN7SL383P
37145	8105181	ENSG00000112996	protein_coding	MRPS30
37637	8105191	ENSG00000151883	protein_coding	PARP8
38010	8105220	ENSG00000016082	protein_coding	ISL1
36294	8105229	ENSG00000213949	protein_coding	ITGA1
36297	8105229	ENSG00000152684	protein_coding	PELO
38045	8105267	ENSG00000164171	protein_coding	ITGA2
34809	8105302	ENSG00000134363	protein_coding	FST
34862	8105311	ENSG00000164258	protein_coding	NDUFS4
34997	8105323	ENSG00000169271	protein_coding	HSPB3
34998	8105328	ENSG00000178996	protein_coding	SNX18
35018	8105331	ENSG00000113088	protein_coding	GZMK
35944	8105338	ENSG00000207229	misc_RNA	AC034238.1
35043	8105340	ENSG00000145649	protein_coding	GZMA
35112	8105348	ENSG00000164294	protein_coding	GPX8
35439	8105353	ENSG00000039123	protein_coding	MTREX
35843	8105384	ENSG00000152670	protein_coding	DDX4
31918	8105409	ENSG00000199322	rRNA_pseudogene	RNA5SP183
32959	8105411	ENSG00000164509	protein_coding	IL31RA
33078	8105432	ENSG00000239791	lncRNA	AC002310.2
33501	8105432	ENSG00000229117	protein_coding	RPL41
33631	8105432	ENSG00000135482	protein_coding	ZC3H10
33821	8105432	ENSG00000256393	processed_pseudogene	RPL41P5
35054	8105432	ENSG00000282105	processed_pseudogene	RPL41P2
35943	8105432	ENSG00000274700	protein_coding	AC091304.7
36056	8105432	ENSG00000265798	transcribed_unprocessed_pseudogene	AC138207.6
36466	8105432	ENSG00000262211	lncRNA	AC008914.1
36467	8105432	ENSG00000264281	processed_pseudogene	AC016596.3
36954	8105432	ENSG00000279483	processed_pseudogene	AC090498.1
37548	8105432	ENSG00000256338	processed_pseudogene	RPL41P2
38037	8105432	ENSG00000227063	processed_pseudogene	RPL41P1
32394	8105434	ENSG00000253032	snRNA	RNU6-299P
36698	8105436	ENSG00000095015	protein_coding	MAP3K1
36711	8105456	ENSG00000155542	protein_coding	SETD9
37102	8105463	ENSG00000062194	protein_coding	GPBP1
37451	8105481	ENSG00000175857	protein_coding	GAPT
37464	8105487	ENSG00000152932	protein_coding	RAB3C
31973	8105495	ENSG00000273701	misc_RNA	AC109486.2
31995	8105495	ENSG00000275634	misc_RNA	AC109486.3
37998	8105495	ENSG00000152931	lncRNA	PART1
35049	8105499	ENSG00000164182	protein_coding	NDUFAF2
34790	8105504	ENSG00000183055	processed_pseudogene	FAM133CP
35143	8105504	ENSG00000250461	processed_pseudogene	AC122718.1
36920	8105504	ENSG00000234545	protein_coding	FAM133B
37109	8105504	ENSG00000230562	processed_pseudogene	FAM133DP
35144	8105506	ENSG00000130449	protein_coding	ZSWIM6
35313	8105517	ENSG00000178722	lncRNA	C5orf64
35478	8105523	ENSG00000068796	protein_coding	KIF2A
35492	8105545	ENSG00000086200	protein_coding	IPO11
32237	8105577	ENSG00000199279	snRNA	RNU6-661P
35493	8105577	ENSG00000086200	protein_coding	IPO11
35489	8105579	ENSG00000186105	protein_coding	LRRC70
35741	8105585	ENSG00000164197	protein_coding	RNF180
35779	8105596	ENSG00000186479	protein_coding	RGS7BP
31843	8105603	ENSG00000242547	misc_RNA	RN7SL169P
31726	8105605	ENSG00000201869	snRNA	RNU6-294P
35788	8105607	ENSG00000145642	protein_coding	SHISAL2B
36346	8105612	ENSG00000153015	protein_coding	CWC27
31866	8105629	ENSG00000207439	misc_RNA	AC008847.1
36438	8105631	ENSG00000205644	processed_pseudogene	AC025186.1
37061	8105633	ENSG00000113593	protein_coding	PPWD1
37260	8105647	ENSG00000113597	protein_coding	TRAPPC13
37259	8105661	ENSG00000253251	protein_coding	SHLD3
37244	8105663	ENSG00000123213	protein_coding	NLN
37880	8105681	ENSG00000112851	protein_coding	ERBIN
36251	8105714	ENSG00000153914	protein_coding	SREK1
33036	8105739	ENSG00000234838	processed_pseudogene	PPIAP78
33306	8105741	ENSG00000069020	protein_coding	MAST4
34705	8105778	ENSG00000145675	protein_coding	PIK3R1
32050	8105799	ENSG00000212249	snoRNA	AC093523.1
34870	8105801	ENSG00000145740	protein_coding	SLC30A5
34993	8105828	ENSG00000134057	protein_coding	CCNB1
35001	8105842	ENSG00000153044	protein_coding	CENPH
33839	8105852	ENSG00000278461	protein_coding	MRPS36
35009	8105852	ENSG00000134056	protein_coding	MRPS36
34042	8105878	ENSG00000276618	protein_coding	RAD17
35689	8105878	ENSG00000152942	protein_coding	RAD17
35110	8105908	ENSG00000273814	protein_coding	OCLN
36110	8105908	ENSG00000197822	protein_coding	OCLN
36128	8105908	ENSG00000274741	unprocessed_pseudogene	AC138827.3
37180	8105908	ENSG00000230847	unprocessed_pseudogene	OCLNP1
32705	8105937	ENSG00000198237	unprocessed_pseudogene	AC131392.1
33322	8105937	ENSG00000281650	lncRNA	AC243922.3
33330	8105937	ENSG00000281425	transcribed_unprocessed_pseudogene	AC243922.2
35875	8105937	ENSG00000273656	transcribed_unprocessed_pseudogene	AC139494.1
36376	8105937	ENSG00000254701	unprocessed_pseudogene	AC138866.2
36592	8105937	ENSG00000253366	unprocessed_pseudogene	GUSBP16
37346	8105937	ENSG00000241549	transcribed_unprocessed_pseudogene	GUSBP2
32691	8105987	ENSG00000250138	unprocessed_pseudogene	AC139495.2
32699	8105987	ENSG00000251158	unprocessed_pseudogene	AC131392.2
36586	8105987	ENSG00000288349	processed_pseudogene	AC139272.1
32671	8105991	ENSG00000283352	lncRNA	AL021368.4
32678	8105991	ENSG00000239650	transcribed_unprocessed_pseudogene	GUSBP4
32689	8105991	ENSG00000253203	transcribed_unprocessed_pseudogene	GUSBP3
32707	8105991	ENSG00000198237	unprocessed_pseudogene	AC131392.1
33324	8105991	ENSG00000281650	lncRNA	AC243922.3
33332	8105991	ENSG00000281425	transcribed_unprocessed_pseudogene	AC243922.2
33336	8105991	ENSG00000278562	transcribed_unprocessed_pseudogene	AC243922.1
35654	8105991	ENSG00000275374	unprocessed_pseudogene	AC113385.3
35877	8105991	ENSG00000273656	transcribed_unprocessed_pseudogene	AC139494.1
35881	8105991	ENSG00000277606	transcribed_unprocessed_pseudogene	AC118459.2
35937	8105991	ENSG00000278019	unprocessed_pseudogene	AC245690.1
36060	8105991	ENSG00000276794	transcribed_unprocessed_pseudogene	AC108108.1
36134	8105991	ENSG00000273799	unprocessed_pseudogene	AC146335.1
36279	8105991	ENSG00000281703	unprocessed_pseudogene	AC245690.2
36378	8105991	ENSG00000254701	unprocessed_pseudogene	AC138866.2
36382	8105991	ENSG00000253816	unprocessed_pseudogene	AC138866.1
36534	8105991	ENSG00000196302	unprocessed_pseudogene	AC146944.1
36538	8105991	ENSG00000253333	unprocessed_pseudogene	AC146944.2
36594	8105991	ENSG00000253366	unprocessed_pseudogene	GUSBP16
36843	8105991	ENSG00000183666	transcribed_unprocessed_pseudogene	GUSBP1
37036	8105991	ENSG00000215158	transcribed_unprocessed_pseudogene	AC138409.2
37187	8105991	ENSG00000215630	unprocessed_pseudogene	GUSBP9
37191	8105991	ENSG00000235558	unprocessed_pseudogene	AC146949.1
37344	8105991	ENSG00000241549	transcribed_unprocessed_pseudogene	GUSBP2
38257	8105991	ENSG00000283963	protein_coding	AC270107.1
38259	8105991	ENSG00000284036	protein_coding	AC270107.3
38261	8105991	ENSG00000283989	protein_coding	AC270107.2
38263	8105991	ENSG00000284287	protein_coding	AC270107.7
38265	8105991	ENSG00000284230	protein_coding	AC270107.6
38267	8105991	ENSG00000284151	protein_coding	AC270107.5
33337	8106019	ENSG00000280840	transcribed_unprocessed_pseudogene	PMCHL2
36135	8106019	ENSG00000275396	transcribed_unprocessed_pseudogene	PMCHL2
36864	8106019	ENSG00000168967	transcribed_unprocessed_pseudogene	PMCHL1
37192	8106019	ENSG00000169040	transcribed_unprocessed_pseudogene	PMCHL2
33611	8106025	ENSG00000274803	protein_coding	BDP1
35979	8106025	ENSG00000273873	protein_coding	BDP1
37334	8106025	ENSG00000145734	protein_coding	BDP1
37672	8106098	ENSG00000131711	protein_coding	MAP1B
38031	8106107	ENSG00000049883	protein_coding	PTCD2
31906	8106120	ENSG00000206770	misc_RNA	AC063979.1
33098	8106122	ENSG00000083312	protein_coding	TNPO1
37923	8106141	ENSG00000157107	protein_coding	FCHO2
37943	8106170	ENSG00000157111	protein_coding	TMEM171
37949	8106176	ENSG00000164325	protein_coding	TMEM174
37986	8106181	ENSG00000145741	protein_coding	BTF3
37987	8106189	ENSG00000145741	protein_coding	BTF3
37995	8106189	ENSG00000255883	processed_pseudogene	FUNDC2P1
36264	8106193	ENSG00000164338	protein_coding	UTP15
33173	8106210	ENSG00000214944	protein_coding	ARHGEF28
31814	8106250	ENSG00000244326	misc_RNA	RN7SL814P
33408	8106252	ENSG00000049860	protein_coding	HEXB
33393	8106271	ENSG00000164346	protein_coding	NSA2
31765	8106278	ENSG00000199645	snRNA	RNU6-1330P
33392	8106278	ENSG00000164346	protein_coding	NSA2
34364	8106280	ENSG00000113161	protein_coding	HMGCR
34267	8106303	ENSG00000122008	protein_coding	POLK
37606	8106325	ENSG00000189045	protein_coding	ANKDD1B
34530	8106336	ENSG00000122012	protein_coding	SV2C
34632	8106352	ENSG00000251235	processed_pseudogene	SNRPCP2
34833	8106354	ENSG00000145703	protein_coding	IQGAP2
34831	8106393	ENSG00000181104	protein_coding	F2R
35072	8106403	ENSG00000164251	protein_coding	F2RL1
35073	8106411	ENSG00000171643	protein_coding	S100Z
32481	8106418	ENSG00000252684	snRNA	RNU6ATAC36P
35139	8106418	ENSG00000145708	protein_coding	CRHBP
35333	8106429	ENSG00000285000	protein_coding	AC008581.2
35376	8106429	ENSG00000164252	protein_coding	AGGF1
35334	8106448	ENSG00000284762	protein_coding	AC022414.1
35336	8106448	ENSG00000113231	protein_coding	PDE8B
35316	8106473	ENSG00000244363	processed_pseudogene	RPL7P23
36452	8106475	ENSG00000213763	processed_pseudogene	ACTBP2
32646	8106477	ENSG00000206714	misc_RNA	AC104108.1
36686	8106479	ENSG00000085365	protein_coding	SCAMP1
36851	8106494	ENSG00000132840	protein_coding	BHMT2
36846	8106504	ENSG00000145692	protein_coding	BHMT
32122	8106512	ENSG00000206592	snoRNA	AC016559.1
36975	8106516	ENSG00000152409	protein_coding	JMY
37007	8106528	ENSG00000213755	processed_pseudogene	AC093270.2
37159	8106530	ENSG00000243160	processed_pseudogene	AC093270.3
32219	8106532	ENSG00000207391	misc_RNA	AC093270.1
37160	8106532	ENSG00000243160	processed_pseudogene	AC093270.3
37211	8106534	ENSG00000164329	protein_coding	TENT2
37237	8106556	ENSG00000164309	protein_coding	CMYA5
37461	8106573	ENSG00000113296	protein_coding	THBS4
37622	8106597	ENSG00000244076	processed_pseudogene	AC026410.2
37627	8106597	ENSG00000164299	protein_coding	SPZ1
37728	8106602	ENSG00000039319	protein_coding	ZFYVE16
37725	8106626	ENSG00000152380	protein_coding	FAM151B
37953	8106633	ENSG00000113318	protein_coding	MSH3
36258	8106660	ENSG00000113319	protein_coding	RASGRF2
36253	8106689	ENSG00000131730	protein_coding	CKMT2
34634	8106702	ENSG00000131732	protein_coding	ZCCHC9
35508	8106709	ENSG00000152348	protein_coding	ATG10
31730	8106720	ENSG00000265684	misc_RNA	RN7SL378P
35556	8106722	ENSG00000205464	protein_coding	ATP6AP1L
35557	8106727	ENSG00000205464	protein_coding	ATP6AP1L
35569	8106730	ENSG00000152422	protein_coding	XRCC4
35790	8106743	ENSG00000038427	protein_coding	VCAN
32203	8106761	ENSG00000206744	snRNA	RNU6-620P
32579	8106763	ENSG00000202157	snRNA	RNU4-11P
32352	8106765	ENSG00000252861	snRNA	RNU6-448P
36009	8106769	ENSG00000251066	processed_pseudogene	AC026700.1
36020	8106771	ENSG00000205449	transcribed_unprocessed_pseudogene	NBPF22P
36067	8106776	ENSG00000127184	protein_coding	COX7C
32925	8106784	ENSG00000145715	protein_coding	RASA1
31715	8106816	ENSG00000206958	snoRNA	AC091826.1
34814	8106816	ENSG00000240083	processed_pseudogene	RPS3AP22
34839	8106816	ENSG00000250306	processed_pseudogene	AC091826.2
37906	8106818	ENSG00000255647	lncRNA	AC093510.1
37909	8106820	ENSG00000113356	protein_coding	POLR3G
38019	8106827	ENSG00000164199	protein_coding	ADGRV1
32405	8106919	ENSG00000199643	snRNA	RNU4-90P
33867	8106923	ENSG00000175745	protein_coding	NR2F1
34114	8106929	ENSG00000251544	processed_pseudogene	MTND5P12
34115	8106929	ENSG00000251340	processed_pseudogene	MTCYBP35
34659	8106931	ENSG00000133302	protein_coding	SLF1
35124	8106950	ENSG00000153347	protein_coding	FAM81B
31755	8106960	ENSG00000212259	snRNA	RNU6-308P
35712	8106962	ENSG00000164291	protein_coding	ARSK
35744	8106976	ENSG00000178015	protein_coding	GPR150
35751	8106978	ENSG00000175449	protein_coding	RFESD
35780	8106986	ENSG00000164292	protein_coding	RHOBTB3
35816	8106999	ENSG00000236882	lncRNA	LINC01554
36019	8107005	ENSG00000153113	protein_coding	CAST
